Transaction Hash,Status,Method,Blockno,DateTime (UTC),From,From_Nametag,To,To_Nametag,Amount,Value (USD),Txn Fee
"0x53f4493592dd820b11b5d25acc41fa363f1bee7f7cddf0c78182eccbcea41660","Success","Transfer","21580465","2025-01-08 14:50:35","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0x50327c6c5a14dcade707abad2e27eb517df87ab5","TRON: TRX Token","0 ETH","$0.00","0.00052151"
"0x97611b81abc6998910802753630879de5908a84d858eb80ac5e362cfcfeb7603","Success","Transfer","21580465","2025-01-08 14:50:35","0x2d0c26a0b55d07d02a3d4afe0d9179598f8a7abf","","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0.000652061 ETH","$1.36","0.00057751"
"0x6e7ad0232809f64d030be78a2a29601cf345e92035114dc286eb0b3a51eea856","Success","Transfer","21580461","2025-01-08 14:49:47","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0x0c5b4485d96a15e691f77b8b1d7eaee70f388f19","","0.000220734 ETH","$0.46","0.00248821"
"0x7d3b5f838fd61cc5d7db632549bc5c686f1303562f24a99e5f0e035303db5056","Success","Transfer","21580431","2025-01-08 14:43:47","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0x0c5b4485d96a15e691f77b8b1d7eaee70f388f19","","0.000159493 ETH","$0.33","0.00265068"
"0xc740b3d3a20e946fa10245205e4f1e421ac54012310293a435c44b780254cde8","Success","Transfer","21550332","2025-01-04 09:51:23","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0xff2cfbe87076845c8b9a81091d6d2e68b13bc6f7","","0.000071261 ETH","$0.15","0.00216083"
"0x8f96f6a83e7ee9be7db81109b672bfdbc40b79b91541619e5fb02a2ca68ba724","Success","Transfer","21550331","2025-01-04 09:51:11","0x988efb9df1397928baf44db6ec9b35256e889305","","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0.002179129 ETH","$4.53","0.00017735"
"0xab769e7da05e14b1d354b098ebb825d20e5f8826c91b4f27885e913c2ea3d256","Success","Transfer","21540521","2025-01-03 00:57:47","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00044733"
"0x18d14de3722b5d113a191d09e5cd4c69b031a73993623619511a7b14f144defb","Success","Transfer","21540521","2025-01-03 00:57:47","0x1ee807f88279ec483bcf339dc7da382596c4e725","","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0.000500298 ETH","$1.04","0.00045153"
"0xc6effef44667f72357ae26826ff73486dbe5252c456c3631a8f569c35e35fc95","Success","Transfer","21525322","2024-12-31 22:05:47","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0xd43e92c4f134d50238b84ff2819842eacbd8aa10","","0.000005284 ETH","$0.01","0.00031114"
"0xb2244d1a46ff5b19f1a8d910da31ce6111e2ad36fc1705df528dcd5a2ce17b1d","Success","Transfer","21525321","2024-12-31 22:05:35","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0x2d0c26a0b55d07d02a3d4afe0d9179598f8a7abf","","0.002053772 ETH","$4.27","0.002639"
"0xc94de18cddb6f7f32464fb3b9772b1f06d84cb9b32a571f23a8164dd9f31ad26","Success","Transfer","21525321","2024-12-31 22:05:35","0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f","FixedFloat 1","0x03b1bb3cc74aa22822d401075d497d12c5a397d4","","0.0050092 ETH","$10.41","0.000105"
